0,-0.4936,-0.12236,-0.93743
0.05,-0.50701,-0.12236,-0.93784
0.1,-0.33533,-0.12236,-0.83348
0.15,-0.33533,-0.12236,-0.83348
0.2,-0.33533,-0.12236,-0.83348
0.25,-0.33533,-0.12236,-0.93784
0.3,-0.33533,-0.12236,-0.83348
0.35,-0.33533,-0.12236,-0.83348
0.4,-0.33533,-0.12236,-0.83348
0.45,-0.33533,-0.12236,-0.93784
0.5,-0.33533,-0.12236,-0.83348
0.55,-0.33533,-0.12236,-0.83348
0.6,-0.33533,-0.12236,-0.83348
0.65,-0.33533,-0.12236,-0.83348
0.7,-0.33533,-0.12236,-0.83348
0.75,-0.16364,-0.12236,-0.93784
0.8,-0.16364,-0.12236,-0.83348
0.85,-0.16364,-0.12236,-0.93784
0.9,-0.16364,-0.12236,-0.93784
0.95,-0.16364,-0.12236,-0.83348
1,0.021456,-0.017762,-0.52001
1.05,0.0080427,-0.017762,-0.41606
1.1,-0.16364,-0.017762,-0.62477
1.15,-0.16364,0.086837,-0.72913
1.2,0.0080427,0.086837,-0.52042
1.25,0.0080427,0.086837,-0.52042
1.3,0.0080427,-0.017762,-0.52042
1.35,0.0080427,-0.017762,-0.41606
1.4,0.0080427,-0.017762,-0.52042
1.45,0.0080427,0.086837,-0.62477
1.5,0.0080427,0.086837,-0.52042
1.55,0.0080427,-0.017762,-0.52042
1.6,0.0080427,0.086837,-0.52042
1.65,0.0080427,0.086837,-0.52042
1.7,0.0080427,0.086837,-0.62477
1.75,0.17973,0.086837,-0.62477
1.8,0.0080427,-0.017762,-0.52042
1.85,0.0080427,-0.017762,-0.52042
1.9,0.0080427,-0.017762,-0.52042
1.95,0.0080427,-0.017762,-0.62477
2,0.021456,-0.017762,-0.72872
2.05,-0.16364,-0.017762,-0.83348
2.1,-0.16364,0.19143,-0.41606
2.15,-0.16364,0.19143,-0.20735
2.2,0.17973,0.19143,-0.103
2.25,0.0080427,0.19143,-0.31171
2.3,-0.16364,0.19143,-0.41606
2.35,-0.16364,0.19143,-0.20735
2.4,-0.16364,0.19143,-0.31171
2.45,-0.16364,0.19143,-0.20735
2.5,0.17973,0.19143,-0.20735
2.55,0.17973,0.19143,-0.31171
2.6,0.17973,0.19143,-0.31171
2.65,0.0080427,0.19143,-0.20735
2.7,0.0080427,0.19143,-0.20735
2.75,0.0080427,0.19143,-0.20735
2.8,0.0080427,-0.017762,-0.103
2.85,0.0080427,-0.22696,-0.20735
2.9,-0.16364,-0.017762,-0.31171
2.95,-0.33533,0.40063,-0.62477
3,0.021456,0.086837,-0.72872
3.05,0.0080427,0.086837,-0.62477
3.1,0.0080427,-0.017762,-0.52042
3.15,0.0080427,-0.017762,-0.52042
3.2,0.0080427,-0.12236,-0.72913
3.25,0.0080427,-0.017762,-0.62477
3.3,0.0080427,-0.017762,-0.62477
3.35,0.0080427,-0.017762,-0.62477
3.4,0.0080427,-0.017762,-0.62477
3.45,0.0080427,-0.017762,-0.62477
3.5,-0.16364,-0.017762,-0.62477
3.55,-0.16364,0.086837,-0.62477
3.6,0.0080427,0.086837,-0.72913
3.65,0.17973,0.086837,-0.72913
3.7,0.0080427,0.086837,-0.72913
3.75,0.0080427,-0.017762,-0.62477
3.8,0.0080427,-0.017762,-0.62477
3.85,0.17973,-0.017762,-0.62477
3.9,0.17973,-0.017762,-0.62477
3.95,0.35141,-0.017762,-0.62477
4,0.021456,-0.017762,-0.72872
4.05,0.0080427,-0.017762,-0.62477
4.1,0.0080427,-0.017762,-0.62477
4.15,0.0080427,-0.017762,-0.62477
4.2,0.0080427,-0.017762,-0.62477
4.25,0.0080427,0.086837,-0.72913
4.3,0.0080427,-0.017762,-0.72913
4.35,0.0080427,-0.017762,-0.62477
4.4,0.0080427,-0.017762,-0.62477
4.45,0.0080427,-0.017762,-0.72913
4.5,0.0080427,-0.017762,-0.62477
4.55,0.0080427,-0.017762,-0.62477
4.6,0.17973,-0.017762,-0.62477
4.65,0.0080427,-0.017762,-0.62477
4.7,0.0080427,-0.017762,-0.62477
4.75,0.0080427,-0.017762,-0.62477
4.8,0.0080427,0.086837,-0.72913
4.85,0.0080427,-0.017762,-0.72913
4.9,0.17973,-0.017762,-0.72913
4.95,0.17973,-0.017762,-0.72913
5,-0.15023,-0.12236,-0.83308
5.05,-0.16364,-0.12236,-0.62477
5.1,0.0080427,-0.017762,-0.72913
5.15,0.0080427,-0.017762,-0.83348
5.2,0.17973,-0.017762,-0.83348
5.25,0.0080427,-0.017762,-0.72913
5.3,0.0080427,-0.12236,-0.72913
5.35,0.0080427,-0.12236,-0.52042
5.4,0.0080427,-0.017762,-0.41606
5.45,0.17973,-0.017762,-0.62477
5.5,0.17973,-0.017762,-0.72913
5.55,0.0080427,0.086837,-0.72913
5.6,0.0080427,0.086837,-0.41606
5.65,0.0080427,0.086837,-0.31171
5.7,0.0080427,0.086837,-0.41606
5.75,0.0080427,0.086837,-0.52042
5.8,0.0080427,0.086837,-0.41606
5.85,0.0080427,-0.017762,-0.31171
5.9,0.0080427,-0.017762,-0.20735
5.95,0.0080427,0.086837,-0.62477
6,0.36483,-0.017762,-0.83308
6.05,0.17973,-0.017762,-0.62477
6.1,0.17973,-0.017762,-0.62477
6.15,0.17973,-0.017762,-0.62477
6.2,0.17973,-0.017762,-0.62477
6.25,0.17973,-0.017762,-0.62477
6.3,0.17973,-0.017762,-0.72913
6.35,0.17973,-0.017762,-0.62477
6.4,0.17973,-0.017762,-0.62477
6.45,0.17973,-0.017762,-0.62477
6.5,0.17973,-0.017762,-0.72913
6.55,0.17973,-0.017762,-0.72913
6.6,0.17973,-0.017762,-0.72913
6.65,0.17973,-0.017762,-0.72913
