0,-0.78971,-0.38501,-0.4287
0.05,-0.41734,-0.0072512,-0.42907
0.1,-0.80485,0.37051,-0.52412
0.15,-0.80485,0.37051,-0.7142
0.2,-0.80485,0.37051,-0.52412
0.25,-0.80485,0.24459,-0.61916
0.3,-0.6111,0.24459,-0.52412
0.35,-0.41734,0.11867,-0.52412
0.4,-0.41734,-0.0072512,-0.52412
0.45,-0.41734,-0.0072512,-0.61916
0.5,-0.22359,0.11867,-0.7142
0.55,-0.22359,0.24459,-0.61916
0.6,-0.22359,0.24459,-0.52412
0.65,-0.029839,0.24459,-0.7142
0.7,-0.029839,0.11867,-0.61916
0.75,-0.029839,-0.0072512,-0.42907
0.8,-0.22359,-0.0072512,-0.7142
0.85,-0.22359,-0.0072512,-0.61916
0.9,-0.41734,-0.0072512,-0.33403
0.95,-0.41734,0.11867,-0.7142
1,-0.20845,0.11867,-0.61879
1.05,-0.22359,0.24459,-0.7142
1.1,-0.22359,0.24459,-0.61916
1.15,-0.22359,0.11867,-0.52412
1.2,-0.22359,0.11867,-0.7142
1.25,-0.22359,0.24459,-0.7142
1.3,-0.22359,0.11867,-0.52412
1.35,-0.22359,0.11867,-0.52412
1.4,-0.029839,-0.0072512,-0.52412
1.45,-0.029839,-0.0072512,-0.42907
1.5,-0.41734,-0.0072512,-0.52412
1.55,-0.80485,0.11867,-0.52412
1.6,-0.80485,-0.0072512,-0.42907
1.65,-0.80485,0.11867,-0.42907
1.7,-0.6111,0.37051,-0.52412
1.75,-0.6111,0.49643,-0.61916
1.8,-0.41734,0.37051,-0.61916
1.85,-0.22359,0.24459,-0.61916
1.9,-0.22359,0.11867,-0.52412
1.95,-0.22359,-0.0072512,-0.42907
2,-0.20845,0.11867,-0.52375
2.05,-0.22359,0.11867,-0.52412
2.1,-0.22359,0.24459,-0.42907
2.15,-0.22359,0.24459,-0.42907
2.2,-0.22359,0.24459,-0.42907
2.25,-0.22359,0.24459,-0.52412
2.3,-0.22359,0.24459,-0.52412
2.35,-0.22359,0.11867,-0.52412
2.4,-0.22359,0.11867,-0.42907
2.45,-0.22359,0.11867,-0.42907
2.5,-0.22359,0.11867,-0.42907
2.55,-0.41734,0.24459,-0.52412
2.6,-0.22359,0.24459,-0.52412
2.65,-0.22359,0.24459,-0.42907
2.7,0.16391,0.24459,-0.42907
2.75,-0.029839,0.11867,-0.33403
2.8,-0.029839,0.11867,-0.33403
2.85,-0.029839,0.11867,-0.42907
2.9,-0.029839,0.24459,-0.33403
2.95,-0.029839,0.11867,-0.33403
3,-0.20845,0.11867,-0.61879
3.05,-0.22359,0.11867,-0.52412
3.1,-0.22359,0.11867,-0.61916
3.15,-0.22359,0.11867,-0.52412
3.2,-0.22359,0.11867,-0.52412
3.25,-0.22359,0.24459,-0.52412
3.3,0.16391,0.11867,-0.61916
3.35,0.16391,0.11867,-0.61916
3.4,0.16391,0.24459,-0.7142
3.45,0.16391,0.11867,-0.61916
3.5,-0.029839,0.11867,-0.61916
3.55,-0.029839,0.11867,-0.61916
3.6,-0.029839,0.11867,-0.7142
3.65,-0.029839,0.11867,-0.7142
3.7,-0.029839,0.11867,-0.7142
3.75,-0.029839,0.11867,-0.7142
3.8,0.16391,0.11867,-0.7142
