0,-0.54751,0.026076,-0.58318
0.05,-0.39627,-0.058529,-0.40768
0.1,-0.56103,-0.058529,-0.40768
0.15,-0.56103,-0.058529,-0.31975
0.2,-0.56103,-0.058529,-0.23183
0.25,-0.56103,0.026408,-0.23183
0.3,-0.56103,0.11134,-0.31975
0.35,-0.39627,0.11134,-0.40768
0.4,-0.39627,0.11134,-0.4956
0.45,-0.39627,0.11134,-0.40768
0.5,-0.39627,0.11134,-0.31975
0.55,-0.39627,0.11134,-0.23183
0.6,-0.56103,0.11134,-0.23183
0.65,-0.56103,0.11134,-0.31975
0.7,-0.56103,0.11134,-0.31975
0.75,-0.56103,0.11134,-0.31975
0.8,-0.72578,0.11134,-0.31975
0.85,-0.56103,0.11134,-0.31975
0.9,-0.56103,0.11134,-0.31975
0.95,-0.56103,0.11134,-0.23183
1,-0.71226,0.11134,-0.31941
1.05,-0.56103,0.11134,-0.23183
1.1,-0.56103,0.11134,-0.23183
1.15,-0.39627,0.11134,-0.23183
1.2,-0.39627,0.11134,-0.23183
1.25,-0.39627,0.11134,-0.31975
1.3,-0.39627,0.11134,-0.31975
1.35,-0.39627,0.11134,-0.23183
1.4,-0.23152,0.11134,-0.1439
1.45,-0.39563,0.11134,-0.1439
1.5,-0.39563,0.11134,-0.23183
1.55,-0.39563,0.11134,-0.31975
1.6,-0.56038,0.11134,-0.31975
1.65,-0.23152,0.11134,-0.31975
1.7,-0.39563,0.11134,-0.23183
1.75,-0.56038,0.11134,-0.31975
1.8,-0.23152,0.11134,-0.31975
1.85,-0.39563,0.11134,-0.31975
1.9,-0.39563,0.11134,-0.31975
1.95,-0.39563,0.11134,-0.31975
2,-0.38276,0.11134,-0.40733
2.05,-0.39563,0.11134,-0.23183
2.1,-0.39563,0.11134,-0.31975
2.15,-0.39563,0.11134,-0.31975
2.2,-0.39563,0.19628,-0.31975
2.25,-0.39563,0.11134,-0.31975
2.3,-0.39563,0.11134,-0.23183
2.35,-0.39563,0.11134,-0.23183
2.4,-0.39563,0.11134,-0.31975
2.45,-0.39563,0.11134,-0.31975
2.5,-0.39563,0.11134,-0.31975
2.55,-0.39563,0.11134,-0.31975
2.6,-0.39563,0.11134,-0.31975
2.65,-0.39563,0.11134,-0.31975
2.7,-0.39563,0.11134,-0.31975
2.75,-0.39563,0.11134,-0.31975
2.8,-0.39563,0.11134,-0.31975
2.85,-0.39563,0.11134,-0.31975
2.9,-0.39563,0.11134,-0.31975
2.95,-0.39563,0.11134,-0.31975
3,-0.21801,-0.058861,-0.49526
3.05,-0.39563,-0.2284,-0.31975
3.1,-0.39563,-0.14347,-0.40768
3.15,-0.39563,-0.058529,-0.40768
3.2,-0.56038,0.026408,-0.40768
3.25,-0.39627,0.026408,-0.4956
3.3,-0.56103,0.026408,-0.58353
3.35,-0.56103,0.026408,-0.58353
3.4,-0.39627,-0.14347,-0.58353
3.45,-0.23152,-0.14347,-0.4956
3.5,-0.39563,-0.14347,-0.4956
3.55,-0.39563,-0.14347,-0.4956
3.6,-0.56038,-0.14347,-0.4956
3.65,-0.39627,-0.058529,-0.58353
3.7,-0.56103,-0.058529,-0.58353
3.75,-0.56103,-0.058529,-0.4956
3.8,-0.39627,-0.058529,-0.4956
3.85,-0.39627,-0.058529,-0.4956
3.9,-0.39627,-0.058529,-0.4956
3.95,-0.39627,0.026408,-0.40768
4,-0.54751,0.11134,-0.40733
4.05,-0.39627,0.11134,-0.40768
4.1,-0.39627,0.11134,-0.31975
4.15,-0.56103,0.11134,-0.31975
4.2,-0.39627,0.11134,-0.31975
4.25,-0.39627,0.11134,-0.23183
4.3,-0.39627,0.11134,-0.23183
4.35,-0.23152,0.19628,-0.23183
4.4,-0.56038,0.19628,-0.31975
4.45,-0.39627,0.19628,-0.31975
4.5,-0.39627,0.28122,-0.31975
4.55,-0.39627,0.28122,-0.23183
4.6,-0.23152,0.28122,-0.1439
4.65,-0.39563,0.28122,-0.05598
4.7,-0.39563,0.28122,0.031944
4.75,-0.23088,0.28122,0.031944
4.8,-0.23088,0.28122,-0.05598
4.85,-0.23088,0.11134,-0.05598
4.9,-0.39563,0.11134,-0.23183
4.95,-0.39563,0.28122,-0.23183
5,-0.54751,0.36582,-0.23149
5.05,-0.39627,0.28122,-0.1439
5.1,-0.39627,0.28122,-0.05598
5.15,-0.39627,0.28122,-0.05598
5.2,-0.39627,0.28122,-0.05598
5.25,-0.39627,0.19628,-0.05598
5.3,-0.39627,0.28122,-0.05598
5.35,-0.56103,0.28122,-0.1439
5.4,-0.56103,0.28122,-0.1439
5.45,-0.56103,0.28122,-0.1439
5.5,-0.39627,0.19628,-0.23183
5.55,-0.39627,0.19628,-0.23183
5.6,-0.39627,0.19628,-0.05598
5.65,-0.39627,0.19628,-0.05598
5.7,-0.39627,0.19628,-0.05598
5.75,-0.39627,0.11134,-0.05598
5.8,-0.39627,0.11134,-0.1439
5.85,-0.39627,0.19628,-0.1439
5.9,-0.56103,0.19628,-0.05598
5.95,-0.39627,0.19628,-0.05598
6,-0.38276,0.28122,-0.23149
6.05,-0.39563,0.28122,-0.1439
6.1,-0.39563,0.28122,-0.1439
6.15,-0.39563,0.28122,-0.23183
6.2,-0.23088,0.19628,-0.05598
6.25,-0.066126,0.19628,-0.05598
6.3,0.098626,0.11134,-0.05598
6.35,0.098626,0.11134,-0.05598
6.4,0.26338,0.19628,-0.1439
6.45,0.75764,0.19628,-0.1439
6.5,0.92239,0.19628,-0.23183
6.55,1.0871,0.19628,-0.1439
6.6,1.0871,0.11134,-0.1439
6.65,1.0871,0.11134,-0.1439
6.7,1.0871,0.026408,-0.1439
6.75,1.0871,0.11134,-0.1439
6.8,1.0871,0.11134,-0.1439
6.85,1.0871,0.026408,-0.23183
6.9,1.2519,0.026408,-0.23183
6.95,1.2519,0.026408,-0.31975
7,1.1,0.026408,-0.31941
7.05,1.0871,0.11134,-0.31975
7.1,0.92239,0.19628,-0.23183
7.15,0.92239,0.11134,-0.23183
7.2,1.0871,0.11134,-0.23183
7.25,0.92239,0.11134,-0.23183
7.3,0.92239,0.11134,-0.1439
7.35,0.92239,0.11134,-0.1439
7.4,0.75764,0.11134,-0.1439
7.45,0.75764,0.19628,-0.23183
7.5,0.92239,0.19628,-0.23183
7.55,0.92239,0.19628,-0.23183
7.6,0.92239,0.19628,-0.23183
7.65,0.75764,0.19628,-0.23183
7.7,0.75764,0.19628,-0.23183
7.75,0.92239,0.19628,-0.23183
7.8,0.75764,0.28122,-0.1439
7.85,0.92239,0.28122,-0.23183
7.9,0.92239,0.19628,-0.1439
7.95,0.92239,0.19628,-0.1439
8,0.1115,0.45076,-0.31941
8.05,0.098626,0.36616,-0.1439
8.1,0.098626,0.45109,-0.1439
8.15,-0.066126,0.53603,-0.05598
8.2,-0.23088,0.36616,-0.05598
8.25,-0.23088,0.36616,-0.1439
8.3,-0.23088,0.45109,-0.05598
8.35,-0.39563,0.36616,0.031944
8.4,-0.23088,0.28122,-0.05598
8.45,-0.23088,0.28122,-0.05598
8.5,-0.39563,0.28122,-0.05598
8.55,-0.39563,0.28122,-0.05598
8.6,-0.56038,0.19628,-0.05598
8.65,-0.39627,0.19628,-0.05598
8.7,-0.39627,0.19628,-0.05598
8.75,-0.39627,0.19628,-0.05598
8.8,-0.56103,0.19628,0.031944
8.85,-0.56103,0.19628,0.031944
8.9,-0.39627,0.19628,-0.05598
8.95,-0.39627,0.19628,-0.05598
9,-0.38276,0.19628,-0.14356
9.05,-0.39563,0.28122,-0.05598
9.1,-0.39563,0.36616,0.031944
9.15,-0.23088,0.36616,0.031944
9.2,-0.23088,0.36616,-0.05598
9.25,-0.39563,0.36616,-0.05598
9.3,-0.39563,0.36616,0.031944
9.35,-0.39563,0.36616,0.11987
9.4,-0.39563,0.36616,0.11987
9.45,-0.39563,0.36616,0.20779
9.5,-0.39563,0.36616,0.20779
9.55,-0.39563,0.36616,0.20779
9.6,-0.56038,0.36616,0.11987
9.65,-0.39627,0.36616,0.11987
9.7,-0.23152,0.45109,0.031944
9.75,-0.39563,0.45109,0.031944
9.8,-0.39563,0.45109,0.031944
9.85,-0.39563,0.45109,0.11987
9.9,-0.39563,0.36616,0.11987
9.95,-0.39563,0.36616,0.11987
10,-0.54751,0.28122,0.20814
10.05,-0.39627,0.28122,0.11987
10.1,-0.39627,0.28122,0.031944
10.15,-0.39627,0.36616,0.11987
10.2,-0.39627,0.36616,0.11987
10.25,-0.39627,0.45109,0.11987
10.3,-0.39627,0.45109,0.11987
10.35,-0.39627,0.45109,0.11987
10.4,-0.39627,0.45109,0.11987
10.45,-0.39627,0.45109,0.11987
10.5,-0.23152,0.45109,0.20779
10.55,-0.39563,0.53603,0.20779
10.6,-0.23088,0.53603,0.20779
10.65,-0.39563,0.53603,0.20779
10.7,-0.39563,0.53603,0.20779
10.75,-0.39563,0.45109,0.20779
10.8,-0.39563,0.45109,0.20779
10.85,-0.39563,0.45109,0.20779
10.9,-0.39563,0.45109,0.20779
10.95,-0.23088,0.45109,0.20779
11,-0.21801,0.45109,0.20814
11.05,-0.39563,0.45109,0.29572
11.1,-0.39563,0.45109,0.29572
11.15,-0.39563,0.45109,0.20779
11.2,-0.39563,0.45109,0.20779
11.25,-0.39563,0.45109,0.20779
11.3,-0.39563,0.45109,0.20779
11.35,-0.39563,0.45109,0.20779
11.4,-0.23088,0.45109,0.20779
11.45,-0.23088,0.45109,0.20779
11.5,-0.23088,0.45109,0.20779
11.55,-0.23088,0.45109,0.20779
11.6,-0.23088,0.45109,0.20779
11.65,-0.39563,0.45109,0.20779
11.7,-0.39563,0.45109,0.20779
11.75,-0.39563,0.53603,0.20779
11.8,-0.39563,0.45109,0.20779
11.85,-0.39563,0.45109,0.20779
11.9,-0.39563,0.45109,0.20779
11.95,-0.39563,0.45109,0.20779
12,-0.38276,0.19595,-0.23149
12.05,-0.56038,0.11134,-0.1439
12.1,-0.39627,0.11134,-0.1439
12.15,-0.39627,0.026408,-0.05598
12.2,-0.56103,-0.058529,0.031944
12.25,-0.56103,-0.058529,0.031944
12.3,-0.72578,-0.058529,-0.1439
12.35,-0.89053,0.026408,-0.40768
12.4,-0.89053,0.19628,-0.4956
12.45,-0.72578,0.19628,-0.40768
12.5,-0.89053,0.19628,-0.23183
12.55,-0.89053,0.19628,-0.05598
12.6,-0.89053,0.026408,0.031944
12.65,-0.89053,0.026408,0.11987
12.7,-0.89053,-0.058529,0.20779
12.75,-0.56103,-0.31334,0.20779
12.8,-0.39627,-0.058529,0.031944
12.85,-0.39627,0.19628,0.031944
12.9,-0.72578,0.36616,-0.23183
12.95,-0.89053,0.28122,-0.40768
13,-0.38276,0.19595,-0.055637
13.05,-0.39563,0.62097,0.29572
13.1,-0.23088,0.62097,0.20779
13.15,-0.39563,0.53603,0.29572
13.2,-0.39563,0.53603,0.38364
13.25,-0.56038,0.53603,0.55949
13.3,-0.39627,0.53603,0.55949
13.35,-0.39627,0.53603,0.55949
13.4,-0.39627,0.53603,0.47156
13.45,-0.39627,0.53603,0.29572
13.5,-0.39627,0.53603,0.29572
13.55,-0.39627,0.53603,0.29572
13.6,-0.39627,0.53603,0.38364
13.65,-0.39627,0.53603,0.55949
13.7,-0.39627,0.53603,0.55949
13.75,-0.39627,0.53603,0.47156
13.8,-0.39627,0.53603,0.38364
13.85,-0.39627,0.62097,0.29572
13.9,-0.39627,0.62097,0.29572
13.95,-0.56103,0.62097,0.29572
14,0.27625,0.11134,-0.055637
14.05,0.26338,0.19628,-0.1439
14.1,-0.066126,0.11134,-0.05598
14.15,-0.39563,0.19628,0.031944
14.2,-0.39563,0.28122,0.20779
14.25,-0.23088,0.36616,0.20779
14.3,0.098626,0.45109,0.031944
14.35,0.098626,0.53603,-0.1439
14.4,0.098626,0.53603,-0.1439
14.45,0.098626,0.53603,-0.05598
14.5,-0.066126,0.45109,0.031944
14.55,-0.066126,0.45109,0.11987
14.6,0.098626,0.36616,0.20779
14.65,0.26338,0.19628,0.20779
14.7,0.098626,-0.058529,0.11987
14.75,-0.066126,-0.058529,-0.05598
14.8,-0.39563,0.11134,-0.1439
14.85,-0.39563,0.026408,-0.31975
14.9,-0.066126,0.28122,-0.40768
14.95,0.42813,0.62097,-0.40768
15,-0.54751,0.19595,-0.58318
15.05,-0.39627,0.19628,-0.4956
15.1,-0.23152,0.11134,-0.31975
15.15,-0.39563,0.026408,-0.1439
15.2,-0.39563,0.026408,-0.1439
15.25,-0.39563,0.026408,-0.1439
15.3,-0.56038,-0.14347,-0.23183
15.35,-0.39627,-0.14347,-0.23183
15.4,-0.39627,-0.14347,-0.23183
15.45,-0.72578,-0.058529,-0.23183
15.5,-0.89053,0.026408,-0.31975
15.55,-0.89053,0.026408,-0.4956
15.6,-0.56103,0.026408,-0.4956
15.65,-0.56103,0.11134,-0.40768
15.7,-0.39627,0.026408,-0.23183
15.75,-0.39627,0.026408,-0.23183
